organisationName,gridReference,year,taxonName,taxonGroup
Butterfly Conservation,NT2773,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2773,2007,Aphantopus hyperantus,Butterfly
Butterfly Conservation,NT2673,2007,Vanessa cardui,Butterfly
Butterfly Conservation,NT2773,2007,Polyommatus icarus,Butterfly
Butterfly Conservation,NT2673,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2773,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2772,2007,Aphantopus hyperantus,Butterfly
Butterfly Conservation,NT2673,2007,Aphantopus hyperantus,Butterfly
Butterfly Conservation,NT2772,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2673,2007,Aphantopus hyperantus,Butterfly
Butterfly Conservation,NT2773,2007,Aphantopus hyperantus,Butterfly
Butterfly Conservation,NT2773,2007,Vanessa cardui,Butterfly
Butterfly Conservation,NT2773,2007,Coenonympha pamphilus,Butterfly
Biological Records Centre,NT2773,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2773,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2773,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2673,2007,Coenonympha pamphilus,Butterfly
Biological Records Centre,NT2673,2007,Coenonympha pamphilus,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Coenonympha pamphilus,Butterfly
Biological Records Centre,NT2673,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Vanessa cardui,Butterfly
Biological Records Centre,NT2673,2007,Coenonympha pamphilus,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Coenonympha pamphilus,Butterfly
Biological Records Centre,NT2673,2007,Coenonympha pamphilus,Butterfly
Biological Records Centre,NT2673,2007,Pieris brassicae,Butterfly
Biological Records Centre,NT2673,2007,Vanessa cardui,Butterfly
Biological Records Centre,NT2673,2007,Vanessa cardui,Butterfly
Biological Records Centre,NT2673,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2673,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Vanessa cardui,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2673,2007,Polyommatus icarus,Butterfly
Biological Records Centre,NT2773,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2673,2007,Aglais io,Butterfly
Biological Records Centre,NT2773,2007,Pieris rapae,Butterfly
Biological Records Centre,NT2773,2007,Coenonympha pamphilus,Butterfly
Biological Records Centre,NT2773,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2773,2007,Polyommatus icarus,Butterfly
Biological Records Centre,NT2773,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2673,2007,Coenonympha pamphilus,Butterfly
Butterfly Conservation,NT2772,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2673,2007,Vanessa cardui,Butterfly
Butterfly Conservation,NT2672,2007,Vanessa cardui,Butterfly
Butterfly Conservation,NT2673,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2772,2007,Aglais urticae,Butterfly
Butterfly Conservation,NT2773,2007,Pieris rapae,Butterfly
Butterfly Conservation,NT2673,2007,Coenonympha pamphilus,Butterfly
Butterfly Conservation,NT2772,2007,Vanessa cardui,Butterfly
Butterfly Conservation,NT2773,2007,Coenonympha pamphilus,Butterfly
Butterfly Conservation,NT2773,2007,Coenonympha pamphilus,Butterfly
Butterfly Conservation,NT2673,2007,Coenonympha pamphilus,Butterfly
Butterfly Conservation,NT2673,2007,Pieris brassicae,Butterfly
Butterfly Conservation,NT2672,2007,Coenonympha pamphilus,Butterfly
Butterfly Conservation,NT2772,2007,Coenonympha pamphilus,Butterfly
Butterfly Conservation,NT2773,2007,Polyommatus icarus,Butterfly
Butterfly Conservation,NT2772,2007,Aglais urticae,Butterfly
Butterfly Conservation,NT2773,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2772,2007,Coenonympha pamphilus,Butterfly
Butterfly Conservation,NT2673,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2772,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2773,2007,Vanessa cardui,Butterfly
Butterfly Conservation,NT2673,2007,Coenonympha pamphilus,Butterfly
Butterfly Conservation,NT2773,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2571,2007,Aglais io,Butterfly
Butterfly Conservation,NT2772,2007,Aricia artaxerxes,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2873,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2773,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Pieris brassicae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais io,Butterfly
Biological Records Centre,NT2673,2007,Aglais io,Butterfly
Biological Records Centre,NT2673,2007,Aglais io,Butterfly
Biological Records Centre,NT2673,2007,Aglais io,Butterfly
Biological Records Centre,NT2673,2007,Aglais io,Butterfly
Butterfly Conservation,NT2376,2007,Anthocharis cardamines,Butterfly
Butterfly Conservation,NT2673,2007,Aglais io,Butterfly
Butterfly Conservation,NT2673,2007,Pieris brassicae,Butterfly
Butterfly Conservation,NT2673,2007,Aglais urticae,Butterfly
Butterfly Conservation,NT2673,2007,Aglais io,Butterfly
Butterfly Conservation,NT2672,2007,Aglais urticae,Butterfly
Butterfly Conservation,NT2375,2007,Anthocharis cardamines,Butterfly
Butterfly Conservation,NT2772,2007,Aglais io,Butterfly
Butterfly Conservation,NT2673,2007,Aglais io,Butterfly
Butterfly Conservation,NT2772,2007,Aglais urticae,Butterfly
Butterfly Conservation,NT2773,2007,Aglais io,Butterfly
Butterfly Conservation,NT2571,2007,Aglais io,Butterfly
Butterfly Conservation,NT2572,2007,Aglais io,Butterfly
Biological Records Centre,NT2673,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Pieris rapae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2773,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2773,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2673,2007,Aglais io,Butterfly
Biological Records Centre,NT2673,2007,Aglais io,Butterfly
Biological Records Centre,NT2773,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2873,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2873,2007,Anthocharis cardamines,Butterfly
Biological Records Centre,NT2873,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2873,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2873,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2873,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2873,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2873,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2873,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2873,2007,Anthocharis cardamines,Butterfly
Butterfly Conservation,NT2773,2007,Aglais urticae,Butterfly
Butterfly Conservation,NT2772,2007,Aglais io,Butterfly
Butterfly Conservation,NT2772,2007,Pieris rapae,Butterfly
Butterfly Conservation,NT2873,2007,Aglais urticae,Butterfly
Butterfly Conservation,NT2873,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2873,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2673,2007,Aglais io,Butterfly
Biological Records Centre,NT2673,2007,Hipparchia semele,Butterfly
Butterfly Conservation,NT2773,2007,Hipparchia semele,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais io,Butterfly
Butterfly Conservation,NT27,2007,Polygonia c-album,Butterfly
Butterfly Conservation,NT2673,2007,Aglais urticae,Butterfly
Butterfly Conservation,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2673,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2673,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2673,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2673,2007,Pieris brassicae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2773,2007,Polyommatus icarus,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Coenonympha pamphilus,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Polyommatus icarus,Butterfly
Biological Records Centre,NT2773,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Polyommatus icarus,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2673,2007,Hipparchia semele,Butterfly
Biological Records Centre,NT2773,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2873,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2873,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2873,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2873,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2873,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2873,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2873,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2873,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2873,2007,Polyommatus icarus,Butterfly
Biological Records Centre,NT2873,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2873,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2873,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2873,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2673,2007,Hipparchia semele,Butterfly
Butterfly Conservation,NT2773,2007,Hipparchia semele,Butterfly
Butterfly Conservation,NT2872,2007,Aphantopus hyperantus,Butterfly
Butterfly Conservation,NT2773,2007,Aphantopus hyperantus,Butterfly
Butterfly Conservation,NT2873,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2873,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2873,2007,Aphantopus hyperantus,Butterfly
Butterfly Conservation,NT2873,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2873,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2673,2007,Aphantopus hyperantus,Butterfly
Butterfly Conservation,NT2773,2007,Aphantopus hyperantus,Butterfly
Butterfly Conservation,NT2673,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2673,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2673,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2773,2007,Polyommatus icarus,Butterfly
Butterfly Conservation,NT2773,2007,Aphantopus hyperantus,Butterfly
Butterfly Conservation,NT2773,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2773,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2773,2007,Polyommatus icarus,Butterfly
Butterfly Conservation,NT2773,2007,Pieris brassicae,Butterfly
Butterfly Conservation,NT2772,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2773,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2773,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2773,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2772,2007,Aphantopus hyperantus,Butterfly
Butterfly Conservation,NT2873,2007,Polyommatus icarus,Butterfly
Butterfly Conservation,NT2873,2007,Aphantopus hyperantus,Butterfly
Butterfly Conservation,NT2873,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Aglais io,Butterfly
Butterfly Conservation,NT2773,2007,Aglais io,Butterfly
Biological Records Centre,NT2873,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2873,2007,Pieris brassicae,Butterfly
Biological Records Centre,NT2873,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2873,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2872,2007,Pieris brassicae,Butterfly
Butterfly Conservation,NT2873,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2873,2007,Aglais urticae,Butterfly
Butterfly Conservation,NT2073,2007,Polygonia c-album,Butterfly
Butterfly Conservation,NT2073,2007,Polygonia c-album,Butterfly
Biological Records Centre,NT2673,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2673,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2673,2007,Pieris napi,Butterfly
Biological Records Centre,NT2673,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2673,2007,Aglais io,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2673,2007,Hipparchia semele,Butterfly
Biological Records Centre,NT2773,2007,Aglais io,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais io,Butterfly
Biological Records Centre,NT2773,2007,Lycaena phlaeas,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2773,2007,Lycaena phlaeas,Butterfly
Butterfly Conservation,NT2773,2007,Aglais io,Butterfly
Butterfly Conservation,NT2772,2007,Pieris napi,Butterfly
Butterfly Conservation,NT2773,2007,Maniola jurtina,Butterfly
Butterfly Conservation,NT2376,2007,Anthocharis cardamines,Butterfly
Butterfly Conservation,NT2476,2007,Celastrina argiolus,Butterfly
Butterfly Conservation,NT2476,2007,Celastrina argiolus,Butterfly
Biological Records Centre,NT2873,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2873,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2873,2007,Aglais urticae,Butterfly
Butterfly Conservation,NT2873,2007,Aglais urticae,Butterfly
Butterfly Conservation,NT2872,2007,Aglais urticae,Butterfly
Butterfly Conservation,NT2873,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2673,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Hipparchia semele,Butterfly
Biological Records Centre,NT2773,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2773,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2773,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2773,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2673,2007,Hipparchia semele,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2673,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Coenonympha pamphilus,Butterfly
Biological Records Centre,NT2773,2007,Coenonympha pamphilus,Butterfly
Biological Records Centre,NT2773,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2773,2007,Aphantopus hyperantus,Butterfly
Biological Records Centre,NT2873,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2873,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2873,2007,Aglais urticae,Butterfly
Biological Records Centre,NT2873,2007,Maniola jurtina,Butterfly
Biological Records Centre,NT2873,2007,Polyommatus icarus,Butterfly
