Class,Order,Common Name,Country list,Region,system,biome,realm,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Actinopterygii,Perciformes,Yellowtail snapper,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.25,0.37,0.83,0.32,,,,,,,,,
Actinopterygii,Perciformes,Yellowtail snapper,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.59,0.37,0.7,0.46,,,,,,,,,
Actinopterygii,Perciformes,Greenbeak parrotfish,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.55,27.96,28.02,13.01,14.39,,,,,,,,,
Actinopterygii,Perciformes,Greenbeak parrotfish,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,48.3,0.5,0.3,1.29,,,,,,,,,
Actinopterygii,Perciformes,Greenbeak parrotfish,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64,15.85,8.38,17.3,16.38,,,,,,,,,
Actinopterygii,Perciformes,Greenbeak parrotfish,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.46,11.6,1.18,14.03,7.54,,,,,,,,,
Actinopterygii,Perciformes,Reef parrotfish,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,,,2.11,3.16,,,,,,,,,
Actinopterygii,Perciformes,Reef parrotfish,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,6.08,1.19,,1.21,,,,,,,,,
Actinopterygii,Perciformes,Reef parrotfish,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1.23,,1.54,,,,,,,,,,
Actinopterygii,Perciformes,Reef parrotfish,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.31,,0.1,,,,,,,,,,
Actinopterygii,Perciformes,Gray parrotfish,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.41,0.58,0.68,,,,,,,,,
Actinopterygii,Perciformes,Gray parrotfish,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1.55,0.41,0.45,0.16,,,,,,,,,
Actinopterygii,Perciformes,Gray parrotfish,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.89,4.26,1.72,1.96,,,,,,,,,
Actinopterygii,Perciformes,Gray parrotfish,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,2.1,2.1,3.39,1.54,,,,,,,,,
Actinopterygii,Perciformes,Yellowfin tuna,United States,North America,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,16.1,9.8,20.2,8.5,14.2,11,11,12.7,13,5.9,8,8.6,5.8,,,,,,,,,
Actinopterygii,Perciformes,Blue runner,Colombia,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,1.73,2.1,2.4,3.02,3.26,4.03,,,,,,,,,,,,,,,,
Actinopterygii,Perciformes,King mackerel,Colombia,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,1.76,7.61,2.72,4.27,0.84,3.25,,,,,,,,,,,,,,,,
Actinopterygii,Perciformes,Nassau grouper,Cayman Islands,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,24.5326,7.3003,8.7885,10.1828,10.8251,8.5535,,,,,,,,,,,,,,,,,,,,,,
Actinopterygii,Perciformes,Nassau grouper,Cayman Islands,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,24.5326,22.5117,12.5796,22.3864,13.5509,15.3368,14.9922,12.423,14.6005,7.3159,8.7258,,,,,,,,,,,,,
Actinopterygii,Perciformes,Nassau grouper,Cayman Islands,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,26.0836,27.5248,11.0131,11.624,6.9713,6.7206,10.4804,8.8355,9.6815,6.7833,8.2089,7.3159,8.9922,5.2324,,,,,,,,,,,,,
Actinopterygii,Perciformes,Red hind,"Virgin Islands, U.S.",Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,15,24.1,14.1,40,19.4,,,,,,,,,,
Actinopterygii,Perciformes,Nassau grouper,"Virgin Islands, U.S.",Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1.73,0.375,,,,,,,,,,,
Actinopterygii,Perciformes,Atlantic white marlin,"Venezuela, Bolivarian Republic Of, International Waters, Guyana, Suriname, French Guiana, Puerto Rico, Brazil",Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,0.423,0.27,0.342,0.626,0.805,0.38,0.737,0.358,0.557,0.222,0.112,,,,,,,,,,,,,
Actinopterygii,Perciformes,Atlantic sailfish,"Venezuela, Bolivarian Republic Of, International Waters, Guyana, Suriname, French Guiana, Puerto Rico, Brazil",Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,0.506,0.37,0.184,0.269,0.282,0.197,0.232,0.455,0.498,0.514,0.105,,,,,,,,,,,,,
Actinopterygii,Perciformes,Common snook,United States,North America,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849,0.958,0.401,0.396,,,,,,,,,,,,,,
Actinopterygii,Perciformes,Annular seabream,Spain,Europe,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,10.2,7.5,6.2,3.4,8,5.3,6.5,6.5,,,,,,
Aves,Phaethontiformes,White-tailed tropicbird,Cayman Islands,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,800,,,,,,,,,,,,85,54,,,,,,,,,,,,,,,,,
Aves,Phaethontiformes,Red-billed tropicbird,Antigua And Barbuda,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,6,,7,13,17,16,20,,17,,,,,21,23,,,,,
Actinopterygii,Pleuronectiformes,Linguado,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,0.02,0.05,,,,,,,,,,,,,,,
Actinopterygii,Pleuronectiformes,Bay whiff,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,0.01,0.04,,,,,,,,,,,,,,,
Actinopterygii,Pleuronectiformes,Remo flounder,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.01,,,,,,,,,,,,,,,
Elasmobranchii,Pristiformes,Smalltooth sawfish,United States,North America,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,0.039,0.158,0,0.026,0.025,0.069,0.083,0.141,0.161,0.058,0.089,,,,,,,,,,,,,,,
Aves,Procellariiformes,Bermuda petrel,Bermuda,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,41,51,58,61,55,63,69,,,,,,,
Actinopterygii,Scorpaeniformes,Bluewing searobin,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.01,,,,,,,,,,,,,,,
Actinopterygii,Siluriformes,Hardhead sea catfish,Mexico,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,0.21,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mammalia,Sirenia,West Indian manatee,Belize,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,212,260,144,341,,,,,,,,,,,,
Aves,Sphenisciformes,Black-footed penguin,South Africa,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,221659,,,,,128549,,,,,194393,,,,178943,,,,,,,,,,,,,,,,,,,,
Aves,Sphenisciformes,Black-footed penguin,"South Africa, Namibia",Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,184415,,,,,154887,,,,,188213,,,,,,,,,,,,,,,,,,,,,,,,
Aves,Sphenisciformes,Black-footed penguin,South Africa,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,,,,,,,,,,,,
Aves,Sphenisciformes,Black-footed penguin,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,1750,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,
Aves,Sphenisciformes,Black-footed penguin,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,3598,,,,,,,,,,2070,,,,,,,,,,,,,,,,,,,,,,,,,,
Aves,Sphenisciformes,Black-footed penguin,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,3218,,,,,,,,,,2092,,,,,,,,,,,,,,,,,,,,,,,,,,
Aves,Sphenisciformes,Black-footed penguin,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,438,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,
Aves,Sphenisciformes,Black-footed penguin,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,123,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Aves,Sphenisciformes,Black-footed penguin,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,246,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,
Aves,Sphenisciformes,Black-footed penguin,South Africa,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,0,,,,,,,,,,476,,,,,,,,,,,,,,,,,,,,,,,,,,
Actinopterygii,Syngnathiformes,Aguja,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,0.01,0.01,,,,,,,,,,,,,,,
Reptilia,Testudines,Green turtle,Costa Rica,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,12347,16998,19095,13119,17550,30359,9029,44028,8079,76316,13695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Testudines,Loggerhead sea turtle / Loggerhead turtle,Cayman Islands,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,25,27,12,31,,,,,,,,,,,
Reptilia,Testudines,Green turtle,Cayman Islands,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,3,8,4,,,,,,,,,,,
Reptilia,Testudines,Hawksbill turtle,"Virgin Islands, U.S.",Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,73,126,116,79,119,88,101,118,135,114,85,121,,,,,,,,,,,,,,,,
Reptilia,Testudines,Hawksbill turtle,Antigua And Barbuda,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,103,154,129,77,139,114,107,109,126,82,94,117,,,,,,,,,,,,,,,,
Reptilia,Testudines,Hawksbill turtle,Puerto Rico,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,177,,,,,,,,,,,,68,66,59,126,196,,,,308,157,354,475,537,,,,,,,,,,,,,,,,
Reptilia,Testudines,Kemp's ridley,Mexico,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,0,11,204,178,254,251,329,334,444,358,431,273,,,,,,,,,,,,,,,
Reptilia,Testudines,Kemp's ridley,Mexico,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,3,0,0,74,84,101,110,149,219,347,642,776,,,,,,,,,,,,,,,
Reptilia,Testudines,Green turtle,"Saint Helena, Ascension And Tristan Da Cunha",Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,2000,1200,,,700,750,,,,,,,,1000,,,,,,,,,4100,4000,1900,5200,1500,5100,,,,,,,,,,
Reptilia,Testudines,Leatherback turtle,Costa Rica,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,3300,1800,3500,1800,2600,2800,2700,2400,2100,,,,,,,,,,,
Reptilia,Testudines,Leatherback turtle,Suriname,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,250,200,600,200,260,500,1250,600,750,1350,3000,4850,7000,2000,5750,9500,1300,3500,4850,11000,1500,5000,1400,3750,2500,,,,,,,,,,,,,,,,,
Reptilia,Testudines,Loggerhead sea turtle / Loggerhead turtle,United States,North America,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,190,170,160,150,190,195,215,210,210,185,180,170,,,,,,,,,,,
Reptilia,Testudines,Green turtle,Costa Rica,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,12444,20536,21114,4407,,,11575,,8409,24394,20650,6010,23497,24637,11688,,,57951,27903,20966,74526,36589,24767,,,,80609,13175,,66561,59436,88759,,,,,,,,,,
Reptilia,Testudines,Loggerhead sea turtle / Loggerhead turtle,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,368.8894,355.3864,513.7984,551.2486,715.995,721.4779,918.1742,1031.95,961.1595,960.2558,870.3231,1003.2584,1155.3881,1371.1225,1574.1011,1713.3187,,,,,,,,,,,
Reptilia,Testudines,Loggerhead sea turtle / Loggerhead turtle,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,305.2152,438.168,386.398,175.4166,416.6102,205.6115,300.2624,465.0957,349.6168,399.7532,335.2971,589.1942,441.9217,415.5936,529.3867,547.7295,,,,,,,,,,,
Reptilia,Testudines,Leatherback turtle,"Virgin Islands, U.S.",Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,19,20,28,46,18,29,47,24,22,39,55,43,55,53,38,118,42,99,107,186,,,,,,,,,,,,,
Reptilia,Testudines,Hawksbill turtle,Costa Rica,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,16,5,10,6,21,11,14,13,2,6,9,9,3,4,3,10,12,6,3,1,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Testudines,Green turtle,United States,North America,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,48,42,41,287,77,212,88,174,494,149,703,86,1133,85,811,121,1685,21,2448,45,2657,562,943,3160,,,,,,,,,
Reptilia,Testudines,Olive ridley / Pacific ridley,French Guiana,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,1107,1880,1869,1138,2143,2645,3088,3293,,,,
Reptilia,Testudines,Loggerhead sea turtle / Loggerhead turtle,United States,North America,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,0.753,0.728,0.817,0.543,1.101,0.452,0.819,1.281,1.75,1.004,,,,,,,,,,,,,,,
Reptilia,Testudines,Loggerhead sea turtle / Loggerhead turtle,United States,North America,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,785,1354,1059,1049,592,1232,917,1130,612,1049,,,,,,,,,,,,,,,,
Reptilia,Testudines,Hawksbill turtle,Puerto Rico,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,181,198,143,143,310,354,475,503,511,,,,,,,,,,,,,,,,,
Reptilia,Testudines,Leatherback turtle,French Guiana,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,342,1370,813,3241,633,13876,10149,13881,2975,4563,,14452,27136,35996,10638,35629,52042,19970,18295,,24172,50095,10564,29029,18871,7968,,13938,,,,,,,,,,,,,,,
Reptilia,Testudines,Leatherback turtle,Suriname,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,275,,400,1500,4250,,,,,,,,,,,,,,,
Reptilia,Testudines,Loggerhead sea turtle / Loggerhead turtle,United States,North America,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,107,140,100,66,104,99,122,65,100,183,,,,,,,,,,,,,,,
Reptilia,Testudines,Leatherback turtle,Puerto Rico,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,27,17,15,25,21,12,15,34,37,29,43,25,28,87,,86,,,,,,,,,,,,,,,
Reptilia,Testudines,Leatherback turtle,Suriname,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,3000,5500,3000,,,,,,,,,,,,
Reptilia,Testudines,Hawksbill turtle,Dominican Republic,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,19,17,7,8,,,,
Reptilia,Testudines,Hawksbill turtle,Dominican Republic,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,101,93,111,,,,
Reptilia,Testudines,Leatherback turtle,Dominican Republic,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,11,7,,,,
Reptilia,Testudines,Green turtle,Dominican Republic,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,1,12,,,,
Reptilia,Testudines,Leatherback turtle,Costa Rica,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,772,206,,,,,,,,
Reptilia,Testudines,Leatherback turtle,Costa Rica,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,1623,712,1060,573,1033,989,934,893,936,503,768,200,489,256,274,200,189,,,
Reptilia,Testudines,Leatherback turtle,Costa Rica,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,744,729,1284,680,775,814,995,846,483,,,,,,,,,,,
Reptilia,Testudines,Leatherback turtle,Costa Rica,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,816,1041,735,622,677,,,,,,,,,,,
Reptilia,Testudines,Leatherback turtle,Trinidad And Tobago,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,858,1210,2181,148,1465,1392,2161,,,,,,,,,
Reptilia,Testudines,Leatherback turtle,Trinidad And Tobago,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,504,511,1962,1169,1192,1230,1058,1358,,,,,,,,,,,,,,,
Reptilia,Testudines,Green turtle,Cayman Islands,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,2,43,18,,,,,,,,,,,
Reptilia,Testudines,Olive ridley / Pacific ridley,French Guiana,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,31,101,33,6,,,,,,52,479,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Testudines,Hawksbill turtle,Guadeloupe,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.55,79.92,189.15,158.45,133.33,222.97,354.6,852.87,514.29,,,,,,
Reptilia,Testudines,Hawksbill turtle,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.76,149.28,201.66,167.61,185.94,,,,,,,,,
Reptilia,Testudines,Hawksbill turtle,Brazil,Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,201.66,191.18,293.32,246.18,267.13,240.94,421.65,316.89,510.69,680.93,843.3,835.44,1233.52,969.01,1348.76,,,,,,,,,
Reptilia,Testudines,Hawksbill turtle,"Bonaire, Saint Eustatius And Saba",Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.07,50.13,28.89,42.1,26.17,29.03,35.02,34.07,20.05,,,
Reptilia,Testudines,Loggerhead sea turtle / Loggerhead turtle,United States,North America,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,56,92,144,175,142,105,138,229,223,181,233,172,279,195,,,,,,,,,,,,,
Reptilia,Testudines,Loggerhead sea turtle / Loggerhead turtle,"Brazil, Uruguay",Latin America and Caribbean,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,1.13,0.45,0.81,0.61,0.39,0.57,0.38,0.7,1.78,,,,,,,
Reptilia,Testudines,Olive ridley / Pacific ridley,Gabon,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,93,58,64,38,141,101,,
Reptilia,Testudines,Olive ridley / Pacific ridley,Gabon,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,214,22,53,61,52,60,,
Reptilia,Testudines,Olive ridley / Pacific ridley,Gabon,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,85,42,66,112,69,126,,
Reptilia,Testudines,Olive ridley / Pacific ridley,Gabon,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,232,93,208,278,358,526,,
Aves,Sphenisciformes,Black-footed penguin,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,2568,,,,,,,638,327,454,946,,,,,669,,895,,,,,,,,,,,,,,,,,,,
Aves,Sphenisciformes,Black-footed penguin,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,151,,,,,,,0,0,1,0,,,,,0,,0,,,,,,,,,,,,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,4.944,,,,,,,,,,5.559,,,,0,0,0,,0,1.855,6.908,,,,,,,,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,4.944,,,,,,,,,,5.559,,,,0,0,0,,0,1.855,6.908,,,,,,,,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,25.653,,,,,,,,,,0,,,,0,0,0,,0,0.131,0,,,,,5.577,7.058,,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,25.653,,,,,,,,,,0,,,,0,0,0,,0,0.131,0,,,,,5.577,7.058,,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,43.542,,,,,,,,,,53.42,,,,50.871,55.927,,,32.041,31.92,56.208,,,,,27.649,12.173,30.011,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,43.542,,,,,,,,,,53.42,,,,50.871,55.927,,,32.041,31.92,56.208,,,,,27.649,12.173,30.011,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,0.332,,,,,,,,,,,,,,3,0.438,,,8.677,1.554,3.942,,,,,,5.274,1.167,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,0.332,,,,,,,,,,,,,,3,0.438,,,8.677,1.554,3.942,,,,,,5.274,1.167,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,8.84,,,,,0.12,0.414,0.088,,,,,1.665,0.81,,0.002,2.834,0.924,1.634,0.985,1.148,1.307,1.276,1.364,2.363,1.59,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,8.84,,,,,0.12,0.414,0.088,,,,,1.665,0.81,,0.002,2.834,0.924,1.634,0.985,1.148,1.307,1.276,1.364,2.363,1.59,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,21.695,45.805,33.7,38.636,,,24.201,15.232,,6.542,16.619,26.781,,,,,13,,,19.745,7.785,,,18.495,35.334,27.467,21.329,16.366,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,21.695,45.805,33.7,38.636,,,24.201,15.232,,6.542,16.619,26.781,,,,,13,,,19.745,7.785,,,18.495,35.334,27.467,21.329,16.366,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,2.2,,,,0.33,,,0,1.503,0.31,,0,,,,,,,,,,,,0.009,0.003,,,,,,,,
Aves,Pelecaniformes,Cape cormorant,Namibia,Africa,Marine,Unknown,Atlantic tropical and subtropical,,,,,,,,,,,,,2.2,,,,0.33,,,0,1.503,0.31,,0,,,,,,,,,,,,0.009,0.003,,,,,,,,
